ESTADO,MUNICIPIO,LATITUD,LONGITUD,PEA
OAXACA,San Miguel Tilquiápam,16.78194222,-96.58155639,1007
OAXACA,San Miguel Tlacamama,16.41672861,-98.06321694,822
OAXACA,San Miguel Tlacotepec,17.45362417,-98.00723889,502
OAXACA,San Miguel Tulancingo,17.75124028,-97.44151083,122
OAXACA,San Miguel Yotao,17.37046444,-96.33723528,216
OAXACA,San Nicolás,16.41595556,-96.74082389,348
OAXACA,San Nicolás Hidalgo,17.78291944,-98.14258333,224
OAXACA,San Pablo Coatlán,16.2239775,-96.78299889,236
OAXACA,San Pablo Cuatro Venados,16.9827075,-96.89110972,112
OAXACA,San Pablo Etla,17.14550556,-96.76449,2451
OAXACA,San Pablo Huitzo,17.27736722,-96.88449556,3049
OAXACA,San Pablo Huixtepec,16.82673639,-96.781005,4687
OAXACA,San Pablo Macuiltianguis,17.53429056,-96.55356139,130
OAXACA,San Pablo Tijaltepec,17.01765806,-97.4999625,105
OAXACA,San Pablo Villa de Mitla,16.92185972,-96.36215472,5452
OAXACA,San Pablo Yaganiza,17.1460825,-96.22957472,477
OAXACA,San Pedro Amuzgos,16.65390417,-98.08992694,2286
OAXACA,San Pedro Apóstol,16.73514611,-96.72603333,617
OAXACA,San Pedro Atoyac,16.48908444,-97.98697722,722
OAXACA,San Pedro Cajonos,17.16867056,-96.26063917,442
OAXACA,San Pedro Coxcaltepec Cántaros,17.49884944,-97.13581333,73
OAXACA,San Pedro Comitancillo,16.49030361,-95.15987778,1818
OAXACA,San Pedro el Alto,16.03361556,-96.4737225,231
OAXACA,San Pedro Huamelula,16.02903194,-95.66885583,1161
OAXACA,San Pedro Huilotepec,16.24365722,-95.15293444,1373
OAXACA,San Pedro Ixcatlán,18.14566028,-96.51062222,976
OAXACA,San Pedro Ixtlahuaca,17.06327611,-96.82009417,1905
OAXACA,San Pedro Jaltepetongo,17.68784972,-97.03494028,89
OAXACA,San Pedro Jicayán,16.45218639,-98.01519861,1528
OAXACA,San Pedro Jocotipac,17.76856,-97.08019556,326
OAXACA,San Pedro Juchatengo,16.34095222,-97.08732139,463
OAXACA,San Pedro Mártir,16.74448944,-96.71221806,764
OAXACA,San Pedro Mártir Quiechapa,16.41522694,-96.24753861,229
OAXACA,San Pedro Mártir Yucuxaco,17.43262833,-97.61007583,112
OAXACA,San Pedro Mixtepec,15.98264361,-97.08383194,2636
OAXACA,San Pedro Mixtepec,16.27179861,-96.28279778,176
OAXACA,San Pedro Molinos,17.10463944,-97.54112444,148
OAXACA,San Pedro Nopala,17.80629389,-97.54130667,175
OAXACA,San Pedro Ocopetatillo,18.18493611,-96.91315333,324
OAXACA,San Pedro Ocotepec,16.95541861,-95.84675111,546
OAXACA,San Pedro Pochutla,15.74634083,-96.46523028,7815
OAXACA,San Pedro Quiatoni,16.78319972,-96.03155111,1200
OAXACA,San Pedro Sochiápam,17.82514056,-96.66440028,580
OAXACA,San Pedro Tapanatepec,16.36724861,-94.19384833,4166
OAXACA,San Pedro Taviche,16.63784861,-96.53759778,552
OAXACA,San Pedro Teozacoalco,17.01712611,-97.28609806,160
OAXACA,San Pedro Teutila,17.97702833,-96.70567139,385
OAXACA,San Pedro Tidaá,17.34076417,-97.37727278,390
OAXACA,San Pedro Topiltepec,17.43720111,-97.34371222,99
OAXACA,San Pedro Totolápam,16.66644444,-96.30190694,755
OAXACA,Villa de Tututepec,16.12989472,-97.60854139,861
OAXACA,San Pedro Yaneri,17.41935583,-96.35457056,168
OAXACA,San Pedro Yólox,17.58843583,-96.55157556,212
OAXACA,San Pedro y San Pablo Ayutla,17.02715083,-96.07708167,963
OAXACA,Villa de Etla,17.20752806,-96.80057944,3902
OAXACA,San Pedro y San Pablo Teposcolula,17.51206972,-97.48818861,945
OAXACA,San Pedro y San Pablo Tequixtepec,18.06065611,-97.71784611,155
OAXACA,San Pedro Yucunama,17.56100417,-97.48259111,101
OAXACA,San Raymundo Jalpan,16.97039639,-96.75549778,1215
OAXACA,San Sebastián Abasolo,16.994675,-96.58885917,736
OAXACA,San Sebastián Coatlán,16.20125861,-96.82753917,446
OAXACA,San Sebastián Ixcapa,16.54366722,-98.14448722,485
OAXACA,San Sebastián Nicananduta,17.51789694,-97.68326833,452
OAXACA,San Sebastián Río Hondo,16.18283056,-96.46406056,438
OAXACA,San Sebastián Tecomaxtlahuaca,17.34585639,-98.03117389,1207
OAXACA,San Sebastián Teitipac,16.95142472,-96.61401889,726
OAXACA,San Sebastián Tutla,17.05847611,-96.67212028,3047
OAXACA,San Simón Almolongas,16.4074075,-96.71967222,445
OAXACA,San Simón Zahuatlán,17.82885333,-98.00452833,355
OAXACA,Santa Ana,16.34063806,-96.71761,786
OAXACA,Santa Ana Ateixtlahuaca,18.21057833,-96.90638306,120
OAXACA,Santa Ana Cuauhtémoc,17.98384111,-96.79469833,157
OAXACA,Santa Ana del Valle,16.99482694,-96.47167472,830
OAXACA,Santa Ana Tavela,16.65464972,-95.9115675,275
OAXACA,Santa Ana Tlapacoyan,16.74400333,-96.83708389,457
OAXACA,Santa Ana Yareni,17.39778778,-96.61077944,177
OAXACA,Santa Ana Zegache,16.83787528,-96.72593889,1049
OAXACA,Santa Catalina Quierí,16.32220111,-96.26585806,270
OAXACA,Santa Catarina Cuixtla,16.30439556,-96.64474389,615
OAXACA,Santa Catarina Ixtepeji,17.26554889,-96.56169917,280
OAXACA,Santa Catarina Juquila,16.23700944,-97.29247278,4115
OAXACA,Santa Catarina Lachatao,17.2684475,-96.47293417,71
OAXACA,Santa Catarina Loxicha,16.06950444,-96.75486556,741
OAXACA,Santa Catarina Mechoacán,16.33443361,-97.83602583,1739
OAXACA,Santa Catarina Minas,16.77918972,-96.61545611,755
OAXACA,Santa Catarina Quiané,16.88030611,-96.7407475,917
OAXACA,Santa Catarina Tayata,17.34780472,-97.55837889,122
OAXACA,Santa Catarina Ticuá,17.07123583,-97.53485861,253
OAXACA,Santa Catarina Yosonotú,17.02054972,-97.66212778,84
OAXACA,Santa Catarina Zapoquila,18.0645575,-97.60165528,106
OAXACA,Santa Cruz Acatepec,18.16376167,-96.87531917,312
OAXACA,Santa Cruz Amilpas,17.0587,-96.68401722,6820
OAXACA,Santa Cruz de Bravo,17.58137389,-98.22398917,123
OAXACA,Santa Cruz Itundujia,16.87493028,-97.66055139,353
OAXACA,Santa Cruz Mixtepec,16.79244278,-96.88240722,580
OAXACA,Santa Cruz Nundaco,17.17413917,-97.72318722,64
OAXACA,Santa Cruz Papalutla,16.95948861,-96.58491139,1093
OAXACA,Santa Cruz Tacache de Mina,17.82766139,-98.1507875,720
OAXACA,Santa Cruz Tacahua,16.91890111,-97.49216583,125
OAXACA,Santa Cruz Tayata,17.35776889,-97.568595,47
OAXACA,Santa Cruz Xitla,16.32243667,-96.67312889,1468
OAXACA,Santa Cruz Xoxocotlán,17.02728139,-96.73435806,44125
OAXACA,Santa Cruz Zenzontepec,16.53513111,-97.49507889,175
OAXACA,Santa Gertrudis,16.78659472,-96.79721139,866
OAXACA,Santa Inés del Monte,16.92576667,-96.86168694,218
OAXACA,Santa Inés Yatzeche,16.80867333,-96.75632417,528
OAXACA,Santa Lucía del Camino,17.06411806,-96.69467722,24452
OAXACA,Santa Lucía Miahuatlán,16.18647306,-96.61821111,318
OAXACA,Santa Lucía Monteverde,16.97129111,-97.66630278,147
OAXACA,Santa Lucía Ocotlán,16.74219,-96.68039611,1663
OAXACA,Santa María Alotepec,17.09209556,-95.85457167,427
OAXACA,Santa María Apazco,17.63458333,-97.10038694,218
OAXACA,Santa María la Asunción,18.10822417,-96.81936528,539
OAXACA,Heroica Ciudad de Tlaxiaco,17.26746972,-97.68049167,10061
OAXACA,Ayoquezco de Aldama,16.68566556,-96.84311444,1588
OAXACA,Santa María Atzompa,17.10286556,-96.77926111,15239
OAXACA,Santa María Camotlán,17.89956056,-97.69338,655
OAXACA,Santa María Colotepec,15.89779222,-96.93858889,751
OAXACA,Santa María Cortijo,16.4508025,-98.28571639,371
OAXACA,Santa María Coyotepec,16.96716056,-96.70673639,1384
OAXACA,Santa María Chachoápam,17.52515556,-97.283505,189
OAXACA,Villa de Chilapa de Díaz,17.58832889,-97.63191222,399
OAXACA,Santa María Chilchotla,18.23424028,-96.83054056,919
OAXACA,Santa María Chimalapa,16.90992,-94.68302222,782
OAXACA,Santa María del Rosario,17.35176139,-97.59382028,52
OAXACA,Santa María del Tule,17.04670167,-96.63659222,4244
OAXACA,Santa María Ecatepec,16.2841825,-95.88113028,179
OAXACA,Santa María Guelacé,17.00087667,-96.60283,432
OAXACA,Santa María Guienagati,16.73798278,-95.35448583,546
OAXACA,Santa María Huatulco,15.83611139,-96.32209306,5587
OAXACA,Santa María Huazolotitlán,16.30222222,-97.91286111,2018
OAXACA,Santa María Ipalapa,16.63621861,-98.03382389,688
OAXACA,Santa María Ixcatlán,17.85159306,-97.19048194,245
OAXACA,Santa María Jacatepec,17.86013278,-96.21132444,556
OAXACA,Santa María Jalapa del Marqués,16.44006528,-95.44337806,4356
OAXACA,Santa María Jaltianguis,17.36561278,-96.52827139,214
OAXACA,Santa María Lachixío,16.72775611,-97.01921083,310
OAXACA,Santa María Mixtequilla,16.37370833,-95.26047333,1608
OAXACA,Santa María Nativitas,17.66149444,-97.33478722,63
OAXACA,Santa María Nduayaco,17.41150889,-97.49633722,20
OAXACA,Santa María Ozolotepec,16.13084083,-96.37006667,344
OAXACA,Santa María Pápalo,17.78416,-96.79735639,544
OAXACA,Santa María Peñoles,17.078915,-97.00244556,169
OAXACA,Santa María Petapa,16.82242917,-95.12003861,1214
OAXACA,Santa María Quiegolani,16.27721333,-96.05200306,267
OAXACA,Santa María Sola,16.56674917,-97.01311389,245
OAXACA,Santa María Tataltepec,17.14245889,-97.39511556,124
OAXACA,Santa María Tecomavaca,17.95625722,-97.02443722,730
OAXACA,Santa María Temaxcalapa,17.38109944,-96.16247778,412
OAXACA,Santa María Temaxcaltepec,16.16310889,-97.194655,358
OAXACA,Santa María Teopoxco,18.16665917,-96.95513917,209
OAXACA,Santa María Tepantlali,16.99751306,-96.01012028,372
OAXACA,Santa María Texcatitlán,17.712905,-97.06668944,364
OAXACA,Santa María Tlahuitoltepec,17.09753694,-96.06325222,1254
OAXACA,Santa María Tlalixtac,17.95167722,-96.73807528,296
OAXACA,Santa María Tonameca,15.74713944,-96.54536528,974
OAXACA,Santa María Totolapilla,16.60322833,-95.62545472,255
OAXACA,Santa María Xadani,16.36030083,-95.01985028,4222
OAXACA,Santa María Yalina,17.24047083,-96.26278139,75
OAXACA,Santa María Yavesía,17.23421528,-96.42951556,102
OAXACA,Santa María Yolotepec,16.87680472,-97.50532806,115
OAXACA,Santa María Yosoyúa,17.12018583,-97.51479222,120
OAXACA,Santa María Yucuhiti,17.01819278,-97.76950889,121
OAXACA,Santa María Zacatepec,16.76389444,-97.9898775,2862
OAXACA,Santa María Zaniza,16.6550975,-97.33854361,361
OAXACA,Santa María Zoquitlán,16.55835972,-96.35287111,640
OAXACA,Santiago Amoltepec,16.64090556,-97.49480278,368
OAXACA,Santiago Apoala,17.6486025,-97.13694528,84
OAXACA,Santiago Apóstol,16.80426306,-96.72241389,1614
OAXACA,Santiago Astata,15.98763111,-95.67586556,958
OAXACA,Santiago Atitlán,17.10397333,-95.94579694,313
OAXACA,Santiago Ayuquililla,17.93510583,-97.95826222,548
OAXACA,Santiago Cacaloxtepec,17.72023806,-97.74048639,450
OAXACA,Santiago Camotlán,17.44626694,-96.18465611,219
OAXACA,Santiago Comaltepec,17.56412556,-96.54781306,245
OAXACA,Villa de Santiago Chazumba,18.18876833,-97.68053972,898
OAXACA,Santiago Choápam,17.36061194,-95.92262333,325
OAXACA,Santiago del Río,17.45597528,-98.08854028,52
OAXACA,Santiago Huajolotitlán,17.82664972,-97.73176694,872
OAXACA,Santiago Huauclilla,17.45084083,-97.07152722,64
OAXACA,Santiago Ihuitlán Plumas,17.84847444,-97.42974306,74
OAXACA,Santiago Ixcuintepec,16.93480611,-95.62310556,428
OAXACA,Santiago Ixtayutla,16.56500639,-97.65196889,483
OAXACA,Santiago Jamiltepec,16.27945833,-97.81968222,5030
OAXACA,Santiago Jocotepec,17.53567972,-95.94441611,433
OAXACA,Santiago Juxtlahuaca,17.33529028,-98.01244944,5359
OAXACA,Santiago Lachiguiri,16.68645861,-95.53265833,696
OAXACA,Santiago Lalopa,17.41795944,-96.24859222,180
OAXACA,Santiago Laollaga,16.58488667,-95.20457917,1189
OAXACA,Santiago Laxopa,17.2197575,-96.31339639,174
OAXACA,Santiago Llano Grande,16.48942639,-98.28966861,713
OAXACA,Santiago Matatlán,16.86609944,-96.38342333,1913
OAXACA,Santiago Miltepec,17.98473333,-97.68928861,131
OAXACA,Santiago Minas,16.42618333,-97.22815333,131
OAXACA,Santiago Nacaltepec,17.50547417,-96.91649556,122
OAXACA,Santiago Nejapilla,17.42028389,-97.37261639,64
OAXACA,Santiago Nundiche,17.33179222,-97.67349833,73
OAXACA,Santiago Nuyoó,17.0151725,-97.76653917,162
OAXACA,Santiago Pinotepa Nacional,16.33900917,-98.0503475,16895
OAXACA,Santiago Suchilquitongo,17.24712583,-96.87368611,4020
OAXACA,Santiago Tamazola,17.66930889,-98.22080028,817
OAXACA,Santiago Tapextla,16.34097,-98.44747417,396
OAXACA,Villa Tejúpam de la Unión,17.6670875,-97.47352083,536
OAXACA,Santiago Tenango,17.32492056,-97.00410361,133
OAXACA,Santiago Tepetlapa,17.78259583,-97.40153611,36
OAXACA,Santiago Tetepec,16.32227083,-97.74825389,333
OAXACA,Santiago Texcalcingo,18.20819556,-96.96876917,228
OAXACA,Santiago Textitlán,16.69272444,-97.26032028,397
OAXACA,Santiago Tilantongo,17.28307722,-97.33980361,205
OAXACA,Santiago Tillo,17.460285,-97.31972333,180
OAXACA,Santiago Tlazoyaltepec,17.02690194,-96.99549528,88
OAXACA,Santiago Xanica,16.00946889,-96.22492611,269
OAXACA,Santiago Xiacuí,17.29311972,-96.43162806,194
OAXACA,Santiago Yaitepec,16.22557111,-97.26935972,1325
OAXACA,Santiago Yaveo,17.33582833,-95.70069167,229
OAXACA,Santiago Yolomécatl,17.47093278,-97.56975028,745
OAXACA,Santiago Yosondúa,16.87337722,-97.57660889,687
OAXACA,Santiago Yucuyachi,17.60820139,-98.196405,164
OAXACA,Santiago Zacatepec,17.15939528,-95.91496222,838
OAXACA,Santiago Zoochila,17.22056611,-96.24213861,181
OAXACA,Nuevo Zoquiápam,17.29132167,-96.61998417,442
OAXACA,Santo Domingo Ingenio,16.58849222,-94.76863,2580
OAXACA,Santo Domingo Albarradas,17.06804361,-96.20009389,307
OAXACA,Santo Domingo Armenta,16.33297222,-98.37815222,937
OAXACA,Santo Domingo Chihuitán,16.59188611,-95.16236944,542
OAXACA,Santo Domingo de Morelos,15.83300444,-96.66807639,661
OAXACA,Santo Domingo Ixcatlán,16.91392667,-97.53193361,84
OAXACA,Santo Domingo Nuxaá,17.22189722,-97.12071,79
OAXACA,Santo Domingo Ozolotepec,16.15086806,-96.31039944,244
OAXACA,Santo Domingo Petapa,16.82066917,-95.1404225,2629
OAXACA,Santo Domingo Roayaga,17.33763056,-96.11457278,172
OAXACA,Santo Domingo Tehuantepec,16.33205833,-95.23204917,22764
OAXACA,Santo Domingo Teojomulco,16.58940278,-97.2261875,681
OAXACA,Santo Domingo Tepuxtepec,16.95688722,-96.05540639,379
OAXACA,Santo Domingo Tlatayápam,17.40746778,-97.34702306,44
OAXACA,Santo Domingo Tomaltepec,17.06041972,-96.6243575,1405
OAXACA,Santo Domingo Tonalá,17.67461167,-97.96393222,1042
OAXACA,Santo Domingo Tonaltepec,17.61085722,-97.36008222,23
OAXACA,Santo Domingo Xagacía,17.1555425,-96.26796139,417
OAXACA,Santo Domingo Yanhuitlán,17.52804278,-97.34230944,455
OAXACA,Santo Domingo Yodohino,17.61688639,-97.68302222,111
OAXACA,Santo Domingo Zanatepec,16.48280361,-94.35390333,3750
OAXACA,Santos Reyes Nopala,16.10676444,-97.14444694,3214
OAXACA,Santos Reyes Pápalo,17.80465667,-96.86087778,534
OAXACA,Santos Reyes Tepejillo,17.43775583,-97.9383225,267
OAXACA,Santos Reyes Yucuná,17.77774083,-98.00452667,242
OAXACA,Santo Tomás Jalieza,16.84437833,-96.67103306,774
OAXACA,Santo Tomás Mazaltepec,17.17352667,-96.87153333,1337
OAXACA,Santo Tomás Ocotepec,17.14525444,-97.76230139,153
OAXACA,Santo Tomás Tamazulapan,16.27203444,-96.58582889,873
OAXACA,San Vicente Coatlán,16.38688556,-96.84495417,740
OAXACA,San Vicente Lachixío,16.70434333,-97.01952889,394
OAXACA,San Vicente Nuñú,17.45676083,-97.44228361,174
OAXACA,Silacayoápam,17.50144722,-98.14258528,1155
OAXACA,Sitio de Xitlapehua,16.35103611,-96.53260306,235
OAXACA,Soledad Etla,17.17168417,-96.82075694,2151
OAXACA,Villa de Tamazulápam del Progreso,17.67306278,-97.57284806,3202
OAXACA,Tanetze de Zaragoza,17.37673306,-96.30223611,403
OAXACA,Taniche,16.56696444,-96.75358139,362
OAXACA,Tataltepec de Valdés,16.30640639,-97.54606944,1025
OAXACA,Teococuilco de Marcos Pérez,17.35198917,-96.61494444,327
OAXACA,Teotitlán de Flores Magón,18.13233444,-97.07070417,3932
OAXACA,Teotitlán del Valle,17.02957944,-96.51894861,2998
OAXACA,Teotongo,17.72632333,-97.5367125,247
OAXACA,Tepelmeme Villa de Morelos,17.87480611,-97.36219806,500
OAXACA,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",17.65446639,-97.80833778,1118
OAXACA,San Jerónimo Tlacochahuaya,17.00886694,-96.58107361,1323
OAXACA,Tlacolula de Matamoros,16.95562389,-96.479215,7941
OAXACA,Tlacotepec Plumas,17.85077722,-97.43282917,149
OAXACA,Tlalixtac de Cabrera,17.07448444,-96.64841694,6090
OAXACA,Totontepec Villa de Morelos,17.25863389,-96.02735472,565
OAXACA,Trinidad Zaachila,16.92122722,-96.76534333,466
OAXACA,La Trinidad Vista Hermosa,17.77263028,-97.50575139,66
OAXACA,Unión Hidalgo,16.47282389,-94.82893889,6303
OAXACA,Valerio Trujano,17.77171444,-96.98022083,355
OAXACA,San Juan Bautista Valle Nacional,17.77495333,-96.30404472,2751
OAXACA,Villa Díaz Ordaz,16.99854806,-96.43253694,1510
OAXACA,Yaxe,16.72512667,-96.47247861,1146
OAXACA,Magdalena Yodocono de Porfirio Díaz,17.38509389,-97.35497611,440
OAXACA,Yogana,16.46121389,-96.78855444,315
OAXACA,Yutanduchi de Guerrero,17.03945528,-97.29749889,448
OAXACA,Villa de Zaachila,16.95071778,-96.75058833,8893
OAXACA,San Mateo Yucutindoo,16.87636972,-97.2388775,126
OAXACA,Zapotitlán Lagunas,17.75547583,-98.38957472,511
OAXACA,Zapotitlán Palmas,17.88986278,-97.81814806,516
OAXACA,Santa Inés de Zaragoza,17.22850139,-97.15922389,47
OAXACA,Zimatlán de Álvarez,16.86668611,-96.78563306,7440
PUEBLA,Acajete,19.10494028,-97.952715,5790
PUEBLA,Acateno,20.12990528,-97.21040361,1635
PUEBLA,Acatlán,18.20230139,-98.04860583,8970
PUEBLA,Acatzingo,18.979455,-97.78545972,14768
PUEBLA,Acteopan,18.76502028,-98.71529139,1213
PUEBLA,Ahuacatlán,20.00546611,-97.86069889,684
PUEBLA,Ahuatlán,18.57301111,-98.25523,314
PUEBLA,Ahuazotepec,20.04604667,-98.1623475,1127
PUEBLA,Ahuehuetitla,18.2107675,-98.22135528,452
PUEBLA,Ajalpan,18.37753667,-97.25830444,17112
PUEBLA,Albino Zertuche,18.01727722,-98.54015889,392
PUEBLA,Aljojuca,19.10040639,-97.53133528,1649
PUEBLA,Altepexi,18.36676694,-97.29917972,11602
PUEBLA,Amixtlán,20.04943694,-97.79891694,832
PUEBLA,Amozoc,19.04461278,-98.04491694,45560
PUEBLA,Aquixtla,19.79668889,-97.93663972,549
PUEBLA,Atempan,19.8399,-97.45927861,3662
PUEBLA,Atexcal,18.39835083,-97.73681694,423
PUEBLA,Atlixco,18.90884833,-98.4341675,46823
PUEBLA,Atoyatempan,18.82256694,-97.91374972,3440
PUEBLA,Atzala,18.54482,-98.55427583,538
PUEBLA,Atzitzihuacán,18.82371167,-98.58264167,409
PUEBLA,Atzitzintla,18.89738194,-97.32738778,1494
PUEBLA,Axutla,18.18855389,-98.38940333,255
PUEBLA,Ayotoxco de Guerrero,20.09715944,-97.41052361,1536
PUEBLA,Calpan,19.10793806,-98.45923917,3907
PUEBLA,Caltepec,18.18230778,-97.47937056,183
PUEBLA,Camocuautla,20.03848778,-97.75772694,634
PUEBLA,Caxhuacan,20.06395806,-97.60661722,1283
PUEBLA,Coatepec,20.062145,-97.73226611,245
PUEBLA,Coatzingo,18.61514333,-98.17421639,704
PUEBLA,Cohetzala,18.20641972,-98.80588861,154
PUEBLA,Cohuecan,18.783205,-98.72048889,866
PUEBLA,Coronango,19.13110222,-98.30807361,7812
PUEBLA,Coxcatlán,18.26653306,-97.14711306,3140
PUEBLA,Coyomeapan,18.28374806,-96.99250028,399
PUEBLA,Coyotepec,18.40441583,-97.83078,478
PUEBLA,Cuapiaxtla de Madero,18.91687333,-97.8252975,3736
PUEBLA,Cuautempan,19.91263833,-97.79624111,654
PUEBLA,Cuautinchán,18.95571417,-98.01597639,1405
PUEBLA,Cuautlancingo,19.08934694,-98.27331,19175
PUEBLA,Cuayuca de Andrade,18.48666472,-98.18386444,320
PUEBLA,Cuetzalan del Progreso,20.01852028,-97.52077056,3454
PUEBLA,Cuyoaco,19.6053375,-97.62185139,818
PUEBLA,Chalchicomula de Sesma,18.98826,-97.44849583,11695
PUEBLA,Chapulco,18.62048806,-97.41116722,3020
PUEBLA,Chiautla,18.29965111,-98.60278111,5222
PUEBLA,Chiautzingo,19.20291444,-98.46825917,4171
PUEBLA,Chiconcuautla,20.0947675,-97.93962556,2179
PUEBLA,Chichiquila,19.2002575,-97.06771,1221
PUEBLA,Chietla,18.51936472,-98.5783525,2606
PUEBLA,Chigmecatitlán,18.64556611,-98.07562111,529
PUEBLA,Chignahuapan,19.83822333,-98.03097528,11202
PUEBLA,Chignautla,19.81391194,-97.38958972,6378
PUEBLA,Chila,17.97001583,-97.86166028,701
PUEBLA,Chila de la Sal,18.1091,-98.48432222,282
PUEBLA,Honey,20.23921361,-98.2121375,421
PUEBLA,Chilchotla,19.25520194,-97.18389333,2435
PUEBLA,Chinantla,18.20050222,-98.26316389,635
PUEBLA,Domingo Arenas,19.14202861,-98.45750917,3154
PUEBLA,Eloxochitlán,18.49894694,-96.95483722,620
PUEBLA,Epatlán,18.64178667,-98.37078889,904
PUEBLA,Esperanza,18.85835694,-97.37512639,3592
PUEBLA,Francisco Z. Mena,20.73369417,-97.8521375,2195
PUEBLA,General Felipe Ángeles,18.9934075,-97.70879417,1731
PUEBLA,Guadalupe,18.09146722,-98.12042139,917
PUEBLA,Guadalupe Victoria,19.28978639,-97.34269556,5678
PUEBLA,Hermenegildo Galeana,20.12173361,-97.74462083,428
PUEBLA,Huaquechula,18.77070778,-98.54153194,1553
PUEBLA,Huatlatlauca,18.67877444,-98.05077194,281
PUEBLA,Huauchinango,20.17469778,-98.05134,28429
PUEBLA,Huehuetla,20.1041375,-97.62489972,849
PUEBLA,Huehuetlán el Chico,18.37316694,-98.68794806,1967
PUEBLA,Huejotzingo,19.15899417,-98.40813111,14815
PUEBLA,Hueyapan,19.88255806,-97.44586278,3575
PUEBLA,Hueytamalco,19.93947889,-97.28904083,3111
PUEBLA,Hueytlalpan,20.02573333,-97.69867833,727
PUEBLA,Huitzilan de Serdán,19.96621222,-97.69365917,1975
PUEBLA,Huitziltepec,18.76941556,-97.88083333,1236
PUEBLA,Atlequizayan,20.0140075,-97.62408611,488
PUEBLA,Ixcamilpa de Guerrero,18.02704333,-98.69657306,431
PUEBLA,Ixcaquixtla,18.46009556,-97.8323475,2497
PUEBLA,Ixtacamaxtitlán,19.62360333,-97.81657028,163
